URL,Topic,Year_Published,Days Since Posted,Number of Images,Number of Videos,Number of Paragraphs,Number of Links,Number of Tags,Number of Words in Title,Number of Words in Subtitle,Number of Words in Article,Number of Numbers in Article,Source Was Al Jazeera,Article Was Posted On Monday,Article Was Posted On Tuesday,Article Was Posted On Wednesday,Article Was Posted On Thursday,Article Was Posted On Friday,Article Was Posted On Saturday,Article Was Posted On Sunday,Google Shares,Twitter Shares,Facebook Shares
http://www.aljazeera.com/news/middleeast/2010/03/201031154037497783.html,Politics,2010,2029,0,0,5,0,5,5,14,86,2,1,0,0,0,1,0,0,0,0,0,4
http://www.aljazeera.com/news/asia-pacific/2010/09/20109278920898276.html,Politics,2010,1829,0,0,13,0,4,7,19,500,4,1,1,0,0,0,0,0,0,0,0,4
http://www.aljazeera.com/news/europe/2010/10/2010101513477834738.html,Politics,2010,1811,0,0,18,1,5,5,20,466,2,1,0,0,0,0,1,0,0,0,0,9
http://www.aljazeera.com/news/asia-pacific/2010/09/20109236547746782.html,Politics,2010,1833,0,0,17,0,5,4,19,408,10,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/08/20108263534985882.html,Asia-Pacific,2010,1861,0,0,0,0,0,6,13,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia/2010/10/20101013144022101886.html,Politics,2010,1813,0,0,16,0,5,5,17,433,2,0,0,0,1,0,0,0,0,0,0,57
http://www.aljazeera.com/news/asia/2010/10/20101011133832993234.html,Asia,2010,1815,0,0,21,0,4,7,18,508,3,0,1,0,0,0,0,0,0,0,0,78
http://www.aljazeera.com/news/asia/2010/10/2010109161448476576.html,Asia,2010,1817,0,0,19,0,4,6,16,544,8,0,0,0,0,0,0,1,0,0,0,38
http://www.aljazeera.com/news/asia-pacific/2010/09/20109202357133820.html,Politics,2010,1835,0,0,13,0,5,6,19,360,8,1,0,1,0,0,0,0,0,0,0,34
http://www.aljazeera.com/news/asia-pacific/2010/09/201091643349560634.html,Politics,2010,1840,0,0,13,0,5,7,16,308,3,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/09/2010996114335358.html,Politics,2010,1847,0,0,18,0,3,6,14,437,5,1,0,0,0,1,0,0,0,0,0,9
http://www.aljazeera.com/news/asia-pacific/2010/08/201081955840326597.html,Asia-Pacific,2010,1868,0,0,0,0,0,7,12,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/07/20107215510566347.html,Asia-Pacific,2010,1897,0,0,0,0,0,6,14,0,0,0,0,0,1,0,0,0,0,0,0,5
http://www.aljazeera.com/news/asia-pacific/2010/07/20107133551239629.html,Asia-Pacific,2010,1905,0,0,0,0,0,5,13,0,0,1,0,1,0,0,0,0,0,0,0,4
http://www.aljazeera.com/news/middleeast/2010/01/20101311141665150.html,Middle East,2010,2096,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,1,0,0,17
http://www.aljazeera.com/news/asia/2010/10/2010101112224786336.html,Politics,2010,1815,0,0,13,0,4,4,20,613,14,1,1,0,0,0,0,0,0,0,0,14
http://www.aljazeera.com/news/asia/2010/09/2010929131118435952.html,Politics,2010,1827,0,0,12,4,5,6,18,327,1,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/09/201091518101821786.html,Politics,2010,1840,0,0,23,0,5,6,18,567,3,1,0,0,0,1,0,0,0,0,0,6
http://www.aljazeera.com/news/asia-pacific/2010/06/201062654853137197.html,Asia-Pacific,2010,1922,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/08/201081555555107627.html,Asia-Pacific,2010,1872,0,0,0,0,0,5,13,0,0,1,0,0,0,0,0,0,1,0,0,19
http://www.aljazeera.com/news/asia-pacific/2010/08/201081812052604284.html,Asia-Pacific,2010,1869,0,0,0,0,0,6,15,0,0,1,0,0,1,0,0,0,0,0,1,40
http://www.aljazeera.com/news/asia-pacific/2010/07/201072103254216253.html,Asia-Pacific,2010,1897,0,0,0,0,0,6,15,0,0,1,0,0,1,0,0,0,0,0,0,10
http://www.aljazeera.com/news/asia-pacific/2010/07/20107203364927786.html,Asia-Pacific,2010,1898,0,0,0,0,0,6,12,0,0,1,0,1,0,0,0,0,0,0,0,73
http://www.aljazeera.com/news/asia-pacific/2010/07/201071042951838719.html,Asia-Pacific,2010,1908,0,0,0,0,0,6,14,0,0,1,0,0,0,0,0,1,0,0,0,19
http://www.aljazeera.com/news/asia/2010/10/2010107231034338156.html,Politics,2010,1818,0,0,23,0,5,4,16,670,9,1,0,0,0,0,1,0,0,0,0,44
http://www.aljazeera.com/news/asia/2010/10/2010106173443122122.html,Politics,2010,1820,0,0,6,0,5,5,13,521,2,0,0,0,1,0,0,0,0,0,0,18
http://www.aljazeera.com/news/asia-pacific/2010/05/201052515445985366.html,Asia-Pacific,2010,1953,0,0,0,0,0,7,16,0,0,0,0,0,1,0,0,0,0,0,0,98
http://www.aljazeera.com/news/asia-pacific/2010/08/201081041113323979.html,Asia-Pacific,2010,1877,0,0,0,0,0,5,12,0,0,1,0,1,0,0,0,0,0,0,0,22
http://www.aljazeera.com/news/asia-pacific/2010/08/20108810578909563.html,Asia-Pacific,2010,1879,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,1,0,0,14
http://www.aljazeera.com/news/asia-pacific/2010/08/20108514350881673.html,Asia-Pacific,2010,1882,0,0,0,0,0,5,12,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/07/20107254013670813.html,Asia-Pacific,2010,1893,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/07/201071532540533976.html,Asia-Pacific,2010,1903,0,0,0,0,0,5,12,0,0,0,0,0,0,1,0,0,0,0,0,34
http://www.aljazeera.com/news/asia-pacific/2010/07/20107165529165148.html,Asia-Pacific,2010,1917,0,0,0,0,0,7,11,0,0,1,0,0,0,1,0,0,0,0,0,4
http://www.aljazeera.com/news/asia/2010/08/2010817185926394305.html,8,2010,1869,0,0,0,0,0,4,10,0,0,0,0,0,1,0,0,0,0,0,0,8
http://www.aljazeera.com/news/americas/2010/09/2010928122241286855.html,Afghanistan,2010,1828,0,0,23,0,1,7,18,581,8,0,0,1,0,0,0,0,0,0,0,16
http://www.aljazeera.com/news/asia-pacific/2010/07/20107244121742139.html,Asia-Pacific,2010,1894,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,1,0,0,0,119
http://www.aljazeera.com/news/asia-pacific/2010/07/2010723227563344.html,Asia-Pacific,2010,1895,0,0,0,0,0,7,13,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2010/07/201072245318873846.html,Asia-Pacific,2010,1896,0,0,0,0,0,5,13,0,0,1,0,0,0,1,0,0,0,0,0,21
http://www.aljazeera.com/news/asia-pacific/2010/07/201072182522763513.html,Asia-Pacific,2010,1897,0,0,0,0,0,7,12,0,0,0,0,0,1,0,0,0,0,0,0,31
http://www.aljazeera.com/news/asia-pacific/2010/06/201062845559886927.html,Asia-Pacific,2010,1920,0,0,0,0,0,6,13,0,0,0,1,0,0,0,0,0,0,0,0,30
http://www.aljazeera.com/news/americas/2010/06/201062743613946222.html,Americas,2010,1921,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,1,0,0,11
http://www.aljazeera.com/news/asia-pacific/2010/06/20106255958848600.html,Asia-Pacific,2010,1923,0,0,0,0,0,5,14,0,0,1,0,0,0,0,1,0,0,0,0,26
http://www.aljazeera.com/news/asia-pacific/2010/06/20106145186986902.html,Asia-Pacific,2010,1934,0,0,0,0,0,6,13,0,0,1,1,0,0,0,0,0,0,0,0,8
http://www.aljazeera.com/news/americas/2010/06/20106255843987843.html,Americas,2010,1922,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/americas/2010/06/2010626192640501827.html,Americas,2010,1922,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/americas/2010/06/20106262431722392.html,Americas,2010,1922,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,1,0,0,0,2
http://www.aljazeera.com/news/americas/2010/06/2010626224935922337.html,Americas,2010,1921,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,1,0,0,59
http://www.aljazeera.com/news/americas/2010/06/201062524623856866.html,US & Canada,2010,1923,0,0,5,0,2,5,12,56,2,1,0,0,0,0,1,0,0,0,0,18
http://www.aljazeera.com/news/americas/2010/06/2010625235350721833.html,Politics,2010,1922,0,0,29,0,5,5,15,666,11,0,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/middleeast/2010/12/201012128322692282.html,Politics,2010,1753,0,0,12,2,3,4,19,367,3,0,0,0,0,0,0,0,1,0,0,54
http://www.aljazeera.com/news/middleeast/2010/10/20101027121259776547.html,Politics,2010,1799,0,0,17,0,3,5,10,422,5,0,0,0,1,0,0,0,0,0,0,14
http://www.aljazeera.com/news/middleeast/2010/07/201072594748492849.html,Middle East,2010,1893,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,1,0,0,91
http://www.aljazeera.com/news/middleeast/2010/12/2010121354426140977.html,Politics,2010,1752,0,0,7,1,3,4,19,692,5,1,1,0,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2010/12/201012504256198565.html,Politics,2010,1760,0,0,9,0,5,3,16,564,10,1,0,0,0,0,0,0,1,0,5,15
http://www.aljazeera.com/news/middleeast/2010/12/201012814352309567.html,Politics,2010,1757,0,0,25,1,5,6,18,954,7,0,0,0,1,0,0,0,0,0,0,28
http://www.aljazeera.com/news/middleeast/2010/10/20101011154322498659.html,Politics,2010,1815,0,0,16,0,5,4,19,454,3,0,1,0,0,0,0,0,0,0,0,963
http://www.aljazeera.com/news/europe/2010/03/201032074817404800.html,Europe,2010,2020,0,0,6,0,1,5,13,72,0,1,0,0,0,0,0,1,0,0,0,4
http://www.aljazeera.com/news/europe/2010/03/201031853229962336.html,Europe,2010,2022,0,0,6,0,2,6,12,81,2,1,0,0,0,1,0,0,0,0,1,9
http://www.aljazeera.com/news/europe/2010/04/2010423111215420413.html,Europe,2010,1986,0,0,0,0,0,6,13,0,0,1,0,0,0,0,1,0,0,0,0,32
http://www.aljazeera.com/news/europe/2010/04/2010422103030232888.html,Europe,2010,1986,0,0,0,0,0,6,13,0,0,1,0,0,0,0,1,0,0,0,1,27
http://www.aljazeera.com/news/europe/2010/04/2010417234814514370.html,Europe,2010,1991,0,0,0,0,0,5,15,0,0,1,0,0,0,0,0,0,1,0,0,7
http://www.aljazeera.com/news/europe/2010/04/201041813179466391.html,Europe,2010,1991,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,1,0,0,29
http://www.aljazeera.com/news/europe/2010/04/20104147434435428.html,Europe,2010,1995,0,0,3,0,2,5,15,79,2,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2010/04/2010410125253262586.html,Europe,2010,1999,0,0,0,0,0,6,13,0,0,1,0,0,0,0,0,1,0,0,0,52
http://www.aljazeera.com/news/europe/2010/04/201041317121436596.html,Europe,2010,1996,0,0,9,0,3,5,17,120,3,1,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2010/04/201049124340450851.html,Europe,2010,2000,0,0,0,0,0,7,13,0,0,1,0,0,0,0,1,0,0,0,0,22
http://www.aljazeera.com/news/europe/2010/04/20104494516809185.html,Europe,2010,2005,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,1,0,0,47
http://www.aljazeera.com/news/europe/2010/11/201011884743146470.html,Politics,2010,1787,0,0,8,3,4,5,16,289,7,1,1,0,0,0,0,0,0,0,0,32
http://www.aljazeera.com/news/europe/2010/10/2010103155731564912.html,Europe,2010,1795,0,0,11,0,2,5,12,209,0,0,0,0,0,0,0,0,1,0,0,22
http://www.aljazeera.com/news/europe/2010/09/2010925183941335156.html,Europe,2010,1831,0,0,22,0,4,6,18,549,12,1,0,0,0,0,0,1,0,0,0,32
http://www.aljazeera.com/news/europe/2010/09/20109193405378986.html,Europe,2010,1837,0,0,18,0,2,6,14,390,6,1,0,0,0,0,0,0,1,0,0,48
http://www.aljazeera.com/news/europe/2010/09/2010913113939643159.html,Europe,2010,1840,0,0,20,0,5,4,19,507,8,1,0,0,0,1,0,0,0,0,1,30
http://www.aljazeera.com/news/europe/2010/04/2010419514145653.html,Europe,2010,2008,0,0,21,0,5,5,16,447,4,0,0,0,0,1,0,0,0,0,0,13
http://www.aljazeera.com/news/europe/2010/03/2010326192118451189.html,Europe,2010,2014,0,0,5,0,4,5,16,78,1,1,0,0,0,0,1,0,0,0,0,3
http://www.aljazeera.com/news/europe/2010/03/20103217552950764.html,Europe,2010,2019,0,0,5,0,2,5,15,76,0,1,0,0,0,0,0,0,1,0,0,6
http://www.aljazeera.com/news/europe/2010/04/201042223146795105.html,Europe,2010,2006,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,1,0,0,0,93
http://www.aljazeera.com/news/americas/2010/03/20103267334122129.html,Americas,2010,2014,0,0,0,0,0,5,8,0,0,1,0,0,0,0,1,0,0,0,2,26
http://www.aljazeera.com/news/europe/2010/03/201031219517576336.html,Europe,2010,2028,0,0,0,0,0,5,13,0,0,1,0,0,0,0,1,0,0,0,0,9
http://www.aljazeera.com/news/europe/2010/02/2010215144037853704.html,Europe,2010,2053,0,0,0,0,0,6,13,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2010/03/201032591253155272.html,Americas,2010,2015,0,0,0,0,0,6,13,0,0,1,0,0,0,1,0,0,0,0,0,2
http://www.aljazeera.com/news/europe/2010/03/201032011831311581.html,Europe,2010,2020,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,1,0,0,0,18
http://www.aljazeera.com/news/europe/2010/03/201032911358926954.html,Europe,2010,2011,0,0,5,0,1,5,13,89,0,1,1,0,0,0,0,0,0,0,0,17
http://www.aljazeera.com/news/europe/2010/03/2010324112959794112.html,Europe,2010,2016,0,0,0,0,0,6,11,0,0,0,0,0,1,0,0,0,0,0,0,30
http://www.aljazeera.com/news/europe/2010/03/201031015510497968.html,Europe,2010,2030,0,0,0,0,0,5,16,0,0,1,0,0,1,0,0,0,0,0,0,21
http://www.aljazeera.com/news/europe/2010/02/2010216184956818186.html,Europe,2010,2052,0,0,0,0,0,6,16,0,0,1,0,1,0,0,0,0,0,0,0,10
http://www.aljazeera.com/news/europe/2010/02/201021420236176854.html,Europe,2010,2054,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,1,0,0,12
http://www.aljazeera.com/news/europe/2010/03/2010320134232966645.html,Europe,2010,2020,0,0,39,0,3,7,12,4478,18,1,0,0,0,0,0,1,0,0,0,11
http://www.aljazeera.com/news/europe/2010/12/201012241451544653.html,Europe,2010,1741,0,0,13,0,2,5,18,431,0,0,0,0,0,0,1,0,0,0,0,18
http://www.aljazeera.com/news/europe/2010/12/2010122313238691884.html,Europe,2010,1741,0,0,19,0,2,6,10,441,1,0,0,0,0,0,1,0,0,0,0,36
http://www.aljazeera.com/news/middleeast/2010/02/2010228151458982104.html,Middle East,2010,2040,0,0,0,0,0,5,13,0,0,1,0,0,0,0,0,0,1,0,0,57
http://www.aljazeera.com/news/europe/2010/01/201011894311150335.html,Europe,2010,2081,0,0,0,0,0,5,13,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2010/12/20101221142430156323.html,Europe,2010,1744,0,0,10,0,3,6,17,347,3,0,0,1,0,0,0,0,0,0,0,22
http://www.aljazeera.com/news/europe/2010/12/2010121334252703119.html,Europe,2010,1752,0,0,7,0,3,5,17,473,7,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2010/12/2010121285836532459.html,Europe,2010,1753,0,0,24,0,3,4,18,680,7,0,0,0,0,0,0,0,1,0,0,100
http://www.aljazeera.com/news/europe/2010/12/20101211182932945423.html,Europe,2010,1753,0,0,18,0,5,5,17,555,4,0,0,0,0,0,0,0,1,0,0,277
http://www.aljazeera.com/news/europe/2010/10/20101030193145678596.html,Europe,2010,1796,0,0,9,0,1,5,13,176,0,1,0,0,0,0,0,1,0,0,0,18
http://www.aljazeera.com/news/europe/2010/10/20101020155543724647.html,Europe,2010,1806,0,0,5,0,2,6,17,125,5,1,0,0,1,0,0,0,0,0,2,52
http://www.aljazeera.com/news/asia-pacific/2010/07/201078587157985.html,Asia Pacific,2010,1910,0,0,10,0,2,6,12,225,1,1,0,0,0,1,0,0,0,0,0,18
http://www.aljazeera.com/news/middleeast/2011/06/20116613418833951.html,Politics,2011,1575,0,0,5,0,3,6,17,120,3,1,1,0,0,0,0,0,0,0,0,22
http://www.aljazeera.com/news/europe/2011/12/201112254335912820.html,Europe,2011,1373,0,0,21,2,1,7,17,557,5,1,0,0,0,0,0,0,1,9,374,3
http://www.aljazeera.com/news/middleeast/2011/12/2011122492556376695.html,Middle East,2011,1374,0,0,14,0,2,6,19,439,0,0,0,0,0,0,0,1,0,1,170,125
http://www.aljazeera.com/news/americas/2011/12/2011122492746297866.html,Business & Economy,2011,1374,0,0,4,0,3,6,13,59,0,1,0,0,0,0,0,1,0,3,26,0
http://www.aljazeera.com/news/europe/2011/12/20111217205645662491.html,Europe,2011,1381,0,0,6,0,1,6,13,101,0,1,0,0,0,0,0,1,0,1,28,8
http://www.aljazeera.com/news/europe/2011/12/201112161918198540.html,Europe,2011,1382,0,0,15,0,5,6,20,373,5,1,0,0,0,0,1,0,0,0,54,1
http://www.aljazeera.com/news/europe/2011/12/201112157304694667.html,Politics,2011,1383,0,0,14,0,3,5,19,420,8,0,0,0,0,1,0,0,0,17,317,190
http://www.aljazeera.com/news/europe/2011/09/2011949181759354.html,Europe,2011,1484,0,0,15,0,2,8,20,482,12,0,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2011/11/2011112111338533387.html,Business & Economy,2011,1387,0,0,9,0,3,8,19,302,4,1,0,0,0,0,0,0,1,0,9,16
http://www.aljazeera.com/news/europe/2011/11/2011111844021926886.html,Politics,2011,1409,0,0,20,3,5,7,18,695,5,1,0,0,0,0,0,1,0,1,0,36
http://www.aljazeera.com/news/europe/2011/10/2011102844333919817.html,Business & Economy,2011,1431,0,0,35,7,5,7,20,817,19,0,0,0,0,0,1,0,0,5,10,156
http://www.aljazeera.com/news/europe/2011/10/2011102319168988207.html,Business & Economy,2011,1436,0,0,5,0,3,6,19,101,2,1,0,0,0,0,0,0,1,2,6,124
http://www.aljazeera.com/news/europe/2011/10/201110279152753877.html,Business & Economy,2011,1432,0,0,16,6,5,5,19,1548,23,1,0,0,0,1,0,0,0,3,31,135
http://www.aljazeera.com/news/europe/2011/10/20111024141423978667.html,Politics,2011,1435,0,0,23,0,4,8,21,628,9,0,1,0,0,0,0,0,0,3,22,212
http://www.aljazeera.com/news/europe/2011/10/20111023174552259697.html,Europe,2011,1436,0,0,23,0,5,9,18,590,5,1,0,0,0,0,0,0,1,1,2,14
http://www.aljazeera.com/news/europe/2011/10/2011102213319314713.html,Business & Economy,2011,1436,0,0,28,0,5,7,18,742,6,0,0,0,0,0,0,0,1,1,9,24
http://www.aljazeera.com/news/europe/2011/10/2011101121267879589.html,Politics,2011,1448,0,0,18,1,5,6,18,489,8,1,0,1,0,0,0,0,0,2,4,63
http://www.aljazeera.com/news/europe/2011/09/2011930194426548958.html,Business & Economy,2011,1459,0,0,30,0,3,7,18,737,12,0,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/europe/2011/09/201192844432794178.html,Politics,2011,1461,0,0,15,0,5,7,21,948,16,0,0,0,1,0,0,0,0,2,1,58
http://www.aljazeera.com/news/americas/2011/09/201192881012557683.html,Business & Economy,2011,1461,0,0,5,0,3,5,19,58,2,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2011/09/2011928153219269730.html,Business & Economy,2011,1461,0,0,7,0,3,5,16,128,2,1,0,0,1,0,0,0,0,2,0,30
http://www.aljazeera.com/news/europe/2011/09/2011921185959301420.html,Business & Economy,2011,1468,0,0,12,0,5,5,21,642,15,1,0,0,1,0,0,0,0,3,1,62
http://www.aljazeera.com/news/europe/2011/09/2011917235636734781.html,Politics,2011,1471,0,0,25,0,5,8,17,692,4,0,0,0,0,0,0,0,1,0,0,17
http://www.aljazeera.com/news/europe/2011/09/201191420120111576.html,Politics,2011,1475,0,0,22,0,5,6,16,504,4,1,0,0,1,0,0,0,0,0,0,31
http://www.aljazeera.com/news/europe/2011/09/201191023374636914.html,Politics,2011,1478,0,0,24,0,5,7,14,602,10,1,0,0,0,0,0,0,1,0,0,49
http://www.aljazeera.com/news/europe/2011/08/20118463219453207.html,Business & Economy,2011,1516,0,0,20,1,5,6,18,649,7,0,0,0,0,1,0,0,0,0,0,60
http://www.aljazeera.com/news/europe/2011/08/201183144114909667.html,Politics,2011,1517,0,0,22,0,5,5,15,517,6,0,0,0,1,0,0,0,0,2,0,103
http://www.aljazeera.com/news/europe/2011/07/2011715161517862532.html,Business & Economy,2011,1536,0,0,17,1,4,5,19,377,7,0,0,0,0,0,1,0,0,0,0,59
http://www.aljazeera.com/news/europe/2011/07/20117151926820778.html,Business & Economy,2011,1536,0,0,22,1,5,6,16,554,7,0,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/europe/2011/07/2011722164449278216.html,Business & Economy,2011,1529,0,0,18,0,5,7,19,698,16,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/europe/2011/07/201172291420198758.html,Europe,2011,1529,0,0,15,0,4,8,18,373,6,0,0,0,0,0,1,0,0,0,0,36
http://www.aljazeera.com/news/europe/2011/07/2011721145839828646.html,Europe,2011,1530,0,0,23,0,4,6,18,579,7,0,0,0,0,1,0,0,0,0,1,0
http://www.aljazeera.com/news/europe/2011/07/201172017333784139.html,Europe,2011,1531,0,0,18,0,4,6,20,502,3,0,0,0,1,0,0,0,0,0,0,25
http://www.aljazeera.com/news/europe/2011/06/201163015159581624.html,Politics,2011,1551,0,0,28,0,4,8,17,684,8,0,0,0,0,1,0,0,0,0,0,56
http://www.aljazeera.com/news/europe/2011/06/2011629131116123332.html,Politics,2011,1552,0,0,21,0,4,4,20,491,8,0,0,0,1,0,0,0,0,0,1,1
http://www.aljazeera.com/news/europe/2011/06/201162981651370517.html,Politics,2011,1552,0,0,17,0,3,7,18,424,8,0,0,0,1,0,0,0,0,0,0,32
http://www.aljazeera.com/news/europe/2011/06/20116285656386285.html,Europe,2011,1553,0,0,32,7,2,6,17,870,14,0,0,1,0,0,0,0,0,0,0,7
http://www.aljazeera.com/news/europe/2011/06/201162216394527465.html,Politics,2011,1559,0,0,18,0,5,5,17,492,11,1,0,0,1,0,0,0,0,0,0,53
http://www.aljazeera.com/news/europe/2011/06/2011628134821354329.html,Business & Economy,2011,1553,0,0,31,2,5,7,16,809,8,0,0,1,0,0,0,0,0,0,0,124
http://www.aljazeera.com/news/americas/2011/06/201161802548542994.html,Business & Economy,2011,1563,0,0,24,0,5,6,16,836,19,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/europe/2011/06/2011627111335297545.html,Business & Economy,2011,1554,0,0,12,0,5,7,20,435,10,1,1,0,0,0,0,0,0,0,0,25
http://www.aljazeera.com/news/europe/2011/06/2011624131972812.html,Politics,2011,1557,0,0,27,0,5,7,18,855,17,1,0,0,0,0,1,0,0,0,0,39
http://www.aljazeera.com/news/europe/2011/09/20119784134614729.html,Europe,2011,1482,0,0,10,0,3,5,20,245,0,1,0,0,1,0,0,0,0,2,0,0
http://www.aljazeera.com/news/europe/2011/09/201194184743128352.html,Politics,2011,1485,0,0,14,0,5,8,13,328,11,1,0,0,0,0,0,0,1,1,0,81
http://www.aljazeera.com/news/europe/2011/08/2011810203054625414.html,Politics,2011,1509,0,0,6,0,3,7,16,72,1,1,0,0,0,1,0,0,0,1,0,15
http://www.aljazeera.com/news/europe/2011/03/201132713282927613.html,Politics,2011,1646,0,0,17,0,5,7,14,447,2,0,0,0,0,0,0,0,1,0,0,50
http://www.aljazeera.com/news/europe/2011/03/2011314154359989592.html,Politics,2011,1657,0,0,16,0,5,4,17,484,12,1,0,0,1,0,0,0,0,0,0,160
http://www.aljazeera.com/news/asia-pacific/2011/03/201131413138549692.html,Environment,2011,1659,0,0,32,0,3,6,18,842,17,0,1,0,0,0,0,0,0,0,0,88
http://www.aljazeera.com/news/asia-pacific/2011/03/20113144314279315.html,Environment,2011,1659,0,0,30,3,5,5,20,848,19,0,1,0,0,0,0,0,0,0,0,1506
http://www.aljazeera.com/news/asia-pacific/2011/03/201131415855151333.html,Environment,2011,1659,0,0,40,4,5,6,18,994,12,0,1,0,0,0,0,0,0,0,0,212
http://www.aljazeera.com/news/asia-pacific/2011/03/201131215472352519.html,Environment,2011,1660,0,0,20,1,5,6,19,502,14,1,0,0,0,0,0,0,1,0,0,1
http://www.aljazeera.com/news/asia-pacific/2011/03/2011311232949530280.html,Environment,2011,1661,0,0,33,1,5,5,19,942,40,1,0,0,0,0,0,1,0,0,0,504
http://www.aljazeera.com/news/asia-pacific/2011/03/201131120491195304.html,Environment,2011,1661,0,0,18,0,5,5,19,416,4,1,0,0,0,0,0,1,0,0,0,98
http://www.aljazeera.com/news/asia-pacific/2011/03/2011311607470826.html,Environment,2011,1662,0,0,43,1,5,4,19,932,25,0,0,0,0,0,1,0,0,0,3,2
http://www.aljazeera.com/news/asia-pacific/2011/03/2011311105046675615.html,Environment,2011,1662,0,0,8,0,5,6,15,375,10,1,0,0,0,0,1,0,0,0,1,190
http://www.aljazeera.com/news/asia-pacific/2011/03/201131116276188576.html,Environment,2011,1662,0,0,27,1,5,5,18,803,12,0,0,0,0,0,1,0,0,0,0,16
http://www.aljazeera.com/news/asia-pacific/2011/03/201131071347825487.html,Environment,2011,1663,0,0,13,1,5,5,15,330,14,0,0,0,0,1,0,0,0,0,0,152
http://www.aljazeera.com/news/asia-pacific/2011/03/201131213440382867.html,Environment,2011,1661,0,0,23,0,5,4,18,580,7,0,0,0,0,0,0,1,0,0,0,31
http://www.aljazeera.com/news/asia-pacific/2011/03/20113130540539552.html,Environment,2011,1659,0,0,33,4,5,5,21,792,12,0,1,0,0,0,0,0,0,0,0,2116
http://www.aljazeera.com/news/asia-pacific/2011/03/2011313103246889457.html,Environment,2011,1660,0,0,25,2,4,6,19,673,12,0,0,0,0,0,0,0,1,0,0,425
http://www.aljazeera.com/news/europe/2011/03/2011325145911470110.html,Politics,2011,1648,0,0,26,0,5,6,19,657,11,1,0,0,0,0,1,0,0,0,0,26
http://www.aljazeera.com/news/europe/2011/03/20113288125624562.html,Politics,2011,1645,0,0,18,0,5,8,19,522,7,0,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2011/03/20113110232871501.html,Politics,2011,1672,0,0,2,0,3,5,14,322,2,1,0,1,0,0,0,0,0,0,0,125
http://www.aljazeera.com/news/europe/2011/02/2011220184832993408.html,Politics,2011,1681,0,0,13,0,3,6,17,357,14,1,0,0,0,0,0,0,1,0,0,43
http://www.aljazeera.com/news/middleeast/2011/02/20112206123551849.html,Politics,2011,1681,0,0,16,4,3,5,16,395,7,1,0,0,0,0,0,0,1,0,0,0
http://www.aljazeera.com/news/asia-pacific/2011/12/2011121953346503215.html,Politics,2011,1378,0,0,22,0,5,8,18,605,0,0,0,1,0,0,0,0,0,10,445,230
